Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-04-24 07:00:00,5.55996254693877,3.83144309551677,4.29644911936674,3.36287814979592,5.15417920656764,3.04252501388293,4.95746703692882,4.36281155728202,5.59538200047964
2012-04-25 07:00:00,5.60040304768292,3.80778712563398,4.35268269067858,3.74947154497205,4.89836318041847,3.93427638655667,5.62095282808411,5.13427078408886,5.63722991423013
2012-04-26 07:00:00,5.98600341094022,4.30338143833296,4.8746101115491,4.09222345841048,5.62293734143911,3.47826003428571,6.06106301272115,5.69270011532553,5.91338629906869
2012-04-27 07:00:00,6.00327620452758,4.45443701259061,5.03273923263103,4.1174230026901,5.78477563759933,4.06940790219515,5.76945918415596,5.22366201328613,5.93097779421209
2012-04-28 07:00:00,5.96998374386692,3.86845229763455,5.54485829177097,4.18567443884078,5.76432509916803,4.05109373521857,5.82717942943987,5.35948762381921,5.91957345989766
2012-04-29 07:00:00,6.08510086067787,4.24646559998827,5.40493255836735,4.33907707550957,5.77795879145556,4.80833234360068,5.89772639589798,5.88856755378351,6.1629813066369
2012-04-30 07:00:00,5.60445158497675,4.23654510837404,5.58119404408163,3.54295701813584,5.78506674035265,3.78326600789293,5.58728731628411,5.05022159607481,5.56902285817613
2012-05-01 07:00:00,4.89442793080416,3.94179271025153,4.7072922008808,3.78032667732069,4.98904774783048,3.55015438281332,4.55475094038206,4.52848912081616,4.68140050538872
2012-05-02 07:00:00,5.26145797420432,3.7989882096262,5.02858697698736,3.52010100458038,4.94229003697921,3.86977011086204,5.08127246178075,4.9993160375355,5.02710509786928
2012-05-03 07:00:00,5.14741622613314,3.79806475747642,4.59435774803517,3.99286946353331,5.3261026065683,3.49513016038575,4.60102347726787,4.92796250836637,4.72191803228063
2012-05-04 07:00:00,5.13536331204029,3.39709239226541,4.70717099103661,4.0659606094868,4.90703752239171,4.10820730350043,4.67507087678386,4.99419247572022,4.99734635204281
